name,url,store_id,store_name,size,updated
PriceFull7290027600007-008-210-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-008-210-20260916-030000.gz?sv=2014-02-14&sr=b&sig=W3E%2F1%2FpEN28o62eSgZsJi9A4qX9GDgprRWkD4Qf1kyQ%3D&se=2026-09-16T06%3A08%3A49Z&sp=r,210,210 - יוניברס ראשל&quot;צ- שמוטקין,445.64 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-008-269-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-008-269-20260916-030000.gz?sv=2014-02-14&sr=b&sig=34KmwhFCQlPmBBKcYsnx56Nih8loOIwWlqsWwNB5QFI%3D&se=2026-09-16T06%3A08%3A49Z&sp=r,269,269 - יוניברס פ&quot;ת- סגולה,454.02 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-008-276-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-008-276-20260916-030000.gz?sv=2014-02-14&sr=b&sig=UpvYsolA7Ru79j6Ek6eJ7NFin6UkKO7hKoVnT2E1VoE%3D&se=2026-09-16T06%3A08%3A49Z&sp=r,276,276 - יוניברס אמט&quot;ל רחובות,451.73 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-008-297-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-008-297-20260916-030000.gz?sv=2014-02-14&sr=b&sig=ABjANvisWC0%2FsAAeLEMRO8BKdPM3vdpgMB3R6OvvUu4%3D&se=2026-09-16T06%3A09%3A02Z&sp=r,297,297 - יוניברס חדרה- ארבע האגודות,441.18 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-015-012-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-015-012-20260916-030000.gz?sv=2014-02-14&sr=b&sig=rMpz9cA1WqrVj1I%2BMjUTcE9qT5Ds%2Fdm6uAr4ekqB6qc%3D&se=2026-09-16T06%3A09%3A02Z&sp=r,12,12 - יש בני ברק- ירושלים,290.78 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-015-015-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-015-015-20260916-030000.gz?sv=2014-02-14&sr=b&sig=BDwSd4H8hF3u%2F9D3KfalHk3KcPBQBef0fl2m3ONSvRI%3D&se=2026-09-16T06%3A09%3A02Z&sp=r,15,15 - יש פ&quot;ת- רוטשילד,288.25 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-015-021-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-015-021-20260916-030000.gz?sv=2014-02-14&sr=b&sig=q7PIRis1AigDMjOuDbDY831C4xe4LjL%2FeNBysEL3tL4%3D&se=2026-09-16T06%3A09%3A02Z&sp=r,21,21 - יש מרים ירושלים-  פארן,297.18 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-015-078-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-015-078-20260916-030000.gz?sv=2014-02-14&sr=b&sig=Rmy59gol6aTVNgn26clFcyqmz4PWPIwMVmJ%2FAxouMBo%3D&se=2026-09-16T06%3A09%3A02Z&sp=r,78,78 - יש הר נוף ירושלים-שאולזו,297.22 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-015-207-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-015-207-20260916-030000.gz?sv=2014-02-14&sr=b&sig=OYmeRP%2FYH91WI4ZrrP7uOB6jsD2hag%2Fp4el7ipZbEns%3D&se=2026-09-16T06%3A09%3A02Z&sp=r,207,207 - יש אור יהודה - אליהו סעדו,238.98 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-015-288-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-015-288-20260916-030000.gz?sv=2014-02-14&sr=b&sig=DdIx0TCCwqMy0kMkPQ1vr4yEYa%2F3t%2B%2Fw%2BxJ7cKcOxLw%3D&se=2026-09-16T06%3A09%3A02Z&sp=r,288,288 - יש רחובות- סירני,276.52 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-015-306-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-015-306-20260916-030000.gz?sv=2014-02-14&sr=b&sig=7mPxOFNtaXlgJYw%2FeV58EZQfZV9mYFdj3cU%2F3jHyzX0%3D&se=2026-09-16T06%3A09%3A02Z&sp=r,306,306 - יש נוה שאנן חיפה- חניתה,262.94 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-015-307-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-015-307-20260916-030000.gz?sv=2014-02-14&sr=b&sig=SdOx7JUqMYrh857sdusfClBCrPhgnkqcJMgttBJDR0s%3D&se=2026-09-16T06%3A09%3A02Z&sp=r,307,307 - יש קרית אתא- זבולון,274.27 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-015-314-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-015-314-20260916-030000.gz?sv=2014-02-14&sr=b&sig=ClD6P2Y6HYzCJDoSMmhAypCIjVEQWzoQrz3ITp%2BSsOg%3D&se=2026-09-16T06%3A09%3A02Z&sp=r,314,314 - יש חיפה- צרפת,242.18 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-015-329-20260810-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-015-329-20260810-030000.gz?sv=2014-02-14&sr=b&sig=P4R8dAExX4sfOrHY%2FGlukyeHosCsnnY1CtSQAgGR8to%3D&se=2026-09-16T06%3A09%3A02Z&sp=r,329,,237.25 KB,8/10/2026 3:00:00 AM
PriceFull7290027600007-018-734-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-018-734-20260916-030000.gz?sv=2014-02-14&sr=b&sig=Hsje36kbOOCqalbVYvXxgV4DCrvsXWTZdEptG%2BQVpMU%3D&se=2026-09-16T06%3A09%3A02Z&sp=r,734,734 - גוד מרקט גאולה חיפה,163.55 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-018-750-20260916-034000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-018-750-20260916-034000.gz?sv=2014-02-14&sr=b&sig=OS%2ByKRjt0cK%2BAGpDA5%2B0EVzcxnKFq8p78MUz6xHwH%2Fw%3D&se=2026-09-16T06%3A09%3A02Z&sp=r,750,750 - גוד מרקט שירת הים,164.77 KB,9/16/2026 3:40:00 AM
PriceFull7290027600007-018-753-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-018-753-20260916-030000.gz?sv=2014-02-14&sr=b&sig=Z2GGybtNFrNnMhjO3PGPRdMHfjMXsygNJ2trBudMSp4%3D&se=2026-09-16T06%3A09%3A02Z&sp=r,753,753 - גוד מרקט רש&quot;י ירושלים,171.98 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-018-771-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-018-771-20260916-030000.gz?sv=2014-02-14&sr=b&sig=RDdjAX62DKGiim2lj4MYFA6N9kMZCy4hf23Gb4NRSlU%3D&se=2026-09-16T06%3A09%3A02Z&sp=r,771,771 - גוד מרקט בני ברק,217.32 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-018-772-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-018-772-20260916-030000.gz?sv=2014-02-14&sr=b&sig=cY0HQ4632WDMSIf3Ih4lFzTbU2vI6f1n%2FkgXppHzHAQ%3D&se=2026-09-16T06%3A09%3A02Z&sp=r,772,772 - גוד מרקט מאה שערים,144.52 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-018-773-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-018-773-20260916-030000.gz?sv=2014-02-14&sr=b&sig=TSYnqRbJI%2Ba0KF9dm3WswDQAVLGaPSvOF00kJ%2BFDv6w%3D&se=2026-09-16T06%3A09%3A02Z&sp=r,773,773 - GOOD MARKET אהבת שלום בית שמש,238.73 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-018-778-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-018-778-20260916-030000.gz?sv=2014-02-14&sr=b&sig=GOMx7tbDYCNGWsPt7hohNrLg%2Bx0J0X3fl4FuCVRUQYE%3D&se=2026-09-16T06%3A09%3A02Z&sp=r,778,778 - GOOD MARKET אהליאב ירושלים,222.84 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-018-789-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-018-789-20260916-030000.gz?sv=2014-02-14&sr=b&sig=llFn9ol70lv3tLXWGdWN5CKmNID%2BEDf86wYr3ygbT7M%3D&se=2026-09-16T06%3A09%3A02Z&sp=r,789,789 - גוד מרקט אופקים,205.46 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-018-840-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-018-840-20260916-030000.gz?sv=2014-02-14&sr=b&sig=y4KWC7yYu7bpQFL%2BD2he2fcJiy55DJB9mdOR9qnrcU0%3D&se=2026-09-16T06%3A09%3A02Z&sp=r,840,840 - גוד מרקט חריש,162.57 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-018-843-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-018-843-20260916-030000.gz?sv=2014-02-14&sr=b&sig=59vtvAhFzP627DUHUI8vtOEH6uM0qMeni2oM2h4HrDQ%3D&se=2026-09-16T06%3A09%3A17Z&sp=r,843,843 - גוד מרקט בית שמש,180.83 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-032-161-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-032-161-20260916-030000.gz?sv=2014-02-14&sr=b&sig=xCWiHSUFQ4HoRHFGAW2s2sBZOh1mzxl3pIY3e8VcZe8%3D&se=2026-09-16T06%3A09%3A17Z&sp=r,161,161 - המפיץ סיטונאות אשדוד,199.07 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-032-737-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-032-737-20260916-030000.gz?sv=2014-02-14&sr=b&sig=GVcq1TrXELuoO26w4hwksNyih2HAdq%2FjlqV4dk2Ej%2Bw%3D&se=2026-09-16T06%3A09%3A17Z&sp=r,737,737 - המפיץ סיטונאות באר שבע,201.03 KB,9/16/2026 3:00:00 AM
